ADD,nexthop,00010100110110000000010111010000,111111111,0
ADD,nexthop,01111100110010010110100100010010,011111111,0
ADD,nexthop,11111110001010110100010100101101,101111111,0
ADD,nexthop,00110011101101000110101110011111,001111111,0
ADD,nexthop,01011011100011111011010010010100,110111111,0
ADD,nexthop,10001011111010101010011011011111,010111111,0
ADD,nexthop,00011010111101011011101011010101,100111111,0
ADD,nexthop,11001110111010100111010000100101,000111111,0
ADD,nexthop,00101011100001011100110100010011,111011111,0
ADD,nexthop,11101101100001000100011100000001,011011111,0
ADD,nexthop,11010101000000000000000101010111,101011111,0
ADD,nexthop,11000111011000100010100110101101,001011111,0
ADD,nexthop,01101010000010001110111100101000,110011111,0
ADD,nexthop,00010101011100001010110101101001,010011111,0
ADD,nexthop,01100000010100111100100111010000,100011111,0
ADD,nexthop,00100011010110101111010001011101,000011111,0
ADD,nexthop,11010010010011110100000101111101,111101111,0
ADD,nexthop,11101000011010111000011100101101,011101111,0
ADD,nexthop,10101101001001110010001111001111,101101111,0
ADD,nexthop,01111101100100010011001100110011,001101111,0
ADD,nexthop,10001111111001111000110010001011,110101111,0
ADD,nexthop,10100011010101011000010001101111,010101111,0
ADD,nexthop,10110111111001001101000010100111,100101111,0
ADD,nexthop,10000110010011000101111101001100,000101111,0
ADD,nexthop,10000100111011100001100000011100,111001111,0
ADD,nexthop,01111011101110010100011101000011,011001111,0
ADD,nexthop,00001011111010011010100101001100,101001111,0
ADD,nexthop,01010001101111001001000100101110,001001111,0
ADD,nexthop,00000001001101011100101111011001,110001111,0
ADD,nexthop,10000100111111111011001010101001,010001111,0
ADD,nexthop,10100001001111100110001111000011,100001111,0
ADD,nexthop,00110110001100010001100110001001,000001111,0
ADD,nexthop,00110100000110010000111010110001,111110111,0
ADD,nexthop,01001000000010001101100001110010,011110111,0
ADD,nexthop,01101100110111011000011001100011,101110111,0
ADD,nexthop,11011000010000100000101100011111,001110111,0
ADD,nexthop,10001001111100010100110000011001,110110111,0
ADD,nexthop,00110101110010101100100111010000,010110111,0
ADD,nexthop,01111111111100000101101111000001,100110111,0
ADD,nexthop,00001111100111110101100110111111,000110111,0
ADD,nexthop,11001000010000000100010100010010,111010111,0
ADD,nexthop,01101011010010111101001110110000,011010111,0
ADD,nexthop,00011000111100110010001011000110,101010111,0
ADD,nexthop,00011100001010111010110001011000,001010111,0
ADD,nexthop,11011011101111010001101111101011,110010111,0
ADD,nexthop,11010100010100100000001101010100,010010111,0
ADD,nexthop,00011111110010011000000001011111,100010111,0
ADD,nexthop,10000010110100101100010110001100,000010111,0
ADD,nexthop,00100000110001000111100001000101,111100111,0
ADD,nexthop,11110101011011100010001001001011,011100111,0
ADD,nexthop,00011101001100100111011011101000,101100111,0
ADD,nexthop,00101111101110110101000000010000,001100111,0
ADD,nexthop,01101011101101111010100100001001,110100111,0
ADD,nexthop,11000111010001101000110010111001,010100111,0
ADD,nexthop,00100100101011101000001111111010,100100111,0
ADD,nexthop,11101110000000001011100100010101,000100111,0
ADD,nexthop,11011111011100100001111010000010,111000111,0
ADD,nexthop,00100110010000111111100111000111,011000111,0
ADD,nexthop,00100000100110110110100010100100,101000111,0
ADD,nexthop,11000101101001111101100001011011,001000111,0
ADD,nexthop,00111100101110111110111110001110,110000111,0
ADD,nexthop,10000100101100100000110001101101,010000111,0
ADD,nexthop,00001100100110000000100111100100,100000111,0
ADD,nexthop,00001001100101111001001000010110,000000111,0
ADD,nexthop,10010001001111010111100001110111,111111011,0
ADD,nexthop,01000000100110011001111011110100,011111011,0
ADD,nexthop,01101110110100100100101011011010,101111011,0
ADD,nexthop,01100011001110101010011111011010,001111011,0
ADD,nexthop,00111111100000101010001101011000,110111011,0
ADD,nexthop,10011000111011011000110000011111,010111011,0
ADD,nexthop,00101101011010111110110000000001,100111011,0
ADD,nexthop,10000000100111011101010110100010,000111011,0
ADD,nexthop,00011011010011100011000101010010,111011011,0
ADD,nexthop,11001100010011111101111101000000,011011011,0
ADD,nexthop,01100101100000001110111010000110,101011011,0
ADD,nexthop,11110101000111001011001010001010,001011011,0
ADD,nexthop,11011110101100110001001111001011,110011011,0
ADD,nexthop,11011011110011000001001010100101,010011011,0
ADD,nexthop,10100110100000110110110101110001,100011011,0
ADD,nexthop,01111111111011101011011110100000,000011011,0
ADD,nexthop,11000000011101010111001000111111,111101011,0
ADD,nexthop,01011110010001100011101000111100,011101011,0
ADD,nexthop,01111110110000001011010110000010,101101011,0
ADD,nexthop,11011011000001000000100110011010,001101011,0
ADD,nexthop,11000111111011010100010110100100,110101011,0
ADD,nexthop,01110011100000010110110011101101,010101011,0
ADD,nexthop,11101001111111111101100010000010,100101011,0
ADD,nexthop,00000001110110010001000110010110,000101011,0
ADD,nexthop,10000001001101000011011110111011,111001011,0
ADD,nexthop,11000110100100010010000010011010,011001011,0
